modified_id,keyword,cluster
7464,mouth flavour get bite segment fresh sweet mandarin right back finish peppery kick,taste
7464,aroma quite subtle citrus sweetness mixed,aroma
7464,well brewed sierra nevada beers,style
7464,bottle beer cartel,packaging
1325,go well muggy afternoon see settling pack long weather gets cooler,season
1325,smells caramel candy taste mostly caramel toffee slightly spiced aftertaste,taste
1325,hazy amber small head fades fast,appearance
1325,around pretty decent brew,style
1325,found bottles,taste
1923,taste medium sweet medium bitter long chocolate,ingredients
1923,kbenhavn pours dark brown tan head,appearance
1923,aroma notes roasted malt,style
1923,body medium full,taste
1923,hill farmstead day,place_of_service
8826,taste toasty brown bread,taste
8826,clear deep amber color,appearance
8826,light tan head,appearance
8826,aroma floral spice,ingredients
8826,draft churchkey,taste
9917,would say falls short many category,style
9917,would say good value priced,price
9917,certainly welcome addition bells lineup,taste
9917,certainly drinkable flavorful,style
8126,thick beige head good retention solid lacing,appearance
8126,nice aroma fruity coffee chocolate,ingredients
8126,taste bitter cocoa,ingredients
8126,pitch black color,appearance
8126,fruity candy,taste
3941,drink corona extra husband every,taste
3941,really like taste beer,taste
262,one favorite go beers,taste
262,priced reasonably well,price
262,light refreshing,taste
4509,subtle hops come thought well ripe fruit tones wheat,ingredients
4509,passion fruit mild grape fruits flavor,taste
4509,extremely sweet passion fruit burst aroma,taste
4509,pours hazy golden color large,appearance
4509,interesting juicy fruit punch,taste
8540,poured amberish color averaged sized head,appearance
8540,fruit beer artificial qualities,taste
8540,tart sour,finish
8540,bomber bottle,taste
8540,wood,taste
9306,creamy smooth mouth feeling nice balanced hoppy bitterness,ingredients
9306,tartness smooth silky finish light bitter aftertaste,taste
9306,caramel orange clear color foam ring,appearance
9306,fresh grassy forestry nose,aroma
6525,dark brown pour medium white head,appearance
6525,smooth sweet flavor mild chocolate,ingredients
6525,mild roast malt notes,style
6525,lingering sweet finish,finish
6525,oat rice sweetness,taste
1301,bottle shared travlr pours dark brown small beige head,appearance
1301,aroma dark fruit,taste
1301,dark fruit caramel,ingredients
1301,dry finish nice,taste
1301,tart caramel,taste
8573,thin white head,appearance
8573,hint apples,taste
8573,hazy yellow,appearance
8573,floral notes,ingredients
8573,decent pale,appearance
8574,floral hops big apple flesh aroma,ingredients
8574,hazy gold foamy white cap,appearance
8574,crisp dry flavor full rye,ingredients
8574,weird fun nose rye bread,ingredients
8574,floral hop tone,ingredients
9345,finish smooth juicy fruity tropical notes,taste
9345,pours cloudy yellowish smooth head,appearance
9345,aroma juicy tropical fruits,taste
9345,slightly funky yeasty fruits,ingredients
9345,tropical notes citrus,aroma
879,love beer sometimes want overpowering flavor product strong beer flavor,taste
879,love taste light beer fewer calories,taste
879,taste light refreshing never disappoints,taste
879,go beer matter occasion,taste
1388,poured thinner body bright gold piss foam bright white head,appearance
1388,body medium soft carbonation comes watery,carbonation
1388,pretty good though,style
1388,green grapes glue,taste
1388,flavor corn rice,taste
2250,delicious palette crusher much good thing,taste
2250,rated via beer buddy iphone,taste
2250,prefer straight melcher street,place_of_service
5952,pours clear light amber beer small white head top,appearance
5952,flavor bittersweet sweeter citrus fruits combined bitter grapefruit,taste
5952,aroma massive amounts grapefruits citrussy hoppy notes,ingredients
5952,aftertaste short light bitter,finish
5952,really juicy great drink,style
417,goodness guinness `` tinny '' taste,taste
417,would buy available bottles,packaging
417,cans bad affordable,taste
417,prefer beer bottled,taste
417,guinness go,taste
2090,steel reserve fruited siblings way go,taste
2090,flavor pineapple candy slight alcohol finish,aroma
2090,yellow green pour absolutely head,appearance
2090,want good bang buck brew,style
2090,brew easy drink really unpleasant,taste
3081,beer super super low gluten index,taste
3081,great beer continue chose beer choice,taste
3081,gave gluten lent past year,taste
3081,hard especially huge beer person,taste
3081,normally beer sots stomach,taste
2371,tap snifter showing pitch black sparse latte foam nose shows roasted malts ground coffee,appearance
2371,full body smooth light coffee roasted malts faint anko sweetness finish,ingredients
2371,palate shows moderate carbonation,carbonation
5784,nice light belgian blond ale,style
5784,pours yellow,appearance
5784,draught cbc,place_of_service
5784,drinkable,style
7273,alcoholic `` mikes hard lemonade '' basically hangover bottle,ingredients
7273,basically smells tastes like lemonade,taste
7273,one guilty pleasures,taste
7273,lemonade,ingredients
7273,original rating,style
8398,flavour light heavy sweet moderate bitter,finish
8398,dark brown ring tan head,appearance
8398,overripe dark fruits booze,taste
8398,medium bodied soft carbonation,carbonation
8398,tap cbc,place_of_service
8463,far grapefruit side shandy beer,taste
8463,almost juicelike beer,taste
8463,super drinkable,style
8463,decent choice,style
8463,summer,season
9315,tart lightly oaky flavor acidic berries lactic acid finish,taste
9315,reddish brown tart plum cherry aroma,taste
9315,drunk foeder room tour new belgium,place_of_service
9315,sure hell get much cooler,taste
9315,sour beer drinks easily,taste
1358,need ignore numbers adn give spin,style
1358,liek big black mouth coating ipa,style
1358,bitter black almost licorice ipa,style
1358,rude freacken nasty mahfah end,finish
1358,think burnt imperial iap,taste
5779,taste dry light medium bitter notes citrus,taste
5779,hazy deep hay yellow liquid medium,appearance
5779,medium bodied medium carbonation,carbonation
5779,grapefruit light weed,taste
5779,copenhagen beer celebration,place_of_service
5946,white foam,appearance
5946,medium body,taste
5946,long finish,style
5946,fruits appearance,taste
5946,draught aroma,aroma
7754,cat piss one thousand ridiculous things put beer days,taste
7754,bottled ten days ago bit hoppier like stouts,style
7754,closest cousin might dark horse barrel aged plead,appearance
7754,beer one barrel aged beers try much,taste
7754,find bit underwhelmed considering beer trading,taste
7857,pours handsome golden hue resilient white head plenty rapid visible carbonation,appearance
7857,taste complex interesting grape pear notes,taste
7857,clove various dark fruit flavors,taste
7857,correspondingly velvet smooth texture due,taste
7857,late bitterness completes effect,finish
8340,filtered taste leaves touch hop utterly unsatisfying toasty malts,ingredients
8340,light floral hop character,ingredients
8340,ghost hops like,ingredients
8340,thick head,appearance
8340,thin,taste
947,mahogany darker ebony throughout light clarity edges tan head quickly subsides,appearance
947,orange dryness plays nicely `` sweeter '' brandy notes dark fruits,taste
947,flaws light alcohol dryness end mixes light bitterness orange,taste
947,slightly tannic hints wood mostly mix dark fruits,taste
947,giving acidity mild citrus character actual fruit,taste
9747,dark amber taste full pleasing,appearance
9747,fresh hoppy plenty punch,ingredients
9747,smells pine rasin,aroma
9747,nice,taste
1912,pours clear dark brown reddish tint,appearance
1912,rated via beer buddy iphone,taste
1912,slightly harsh bitterness,finish
1912,aroma roasted malt,style
1912,rotten vegetables,taste
6106,flavour moderate sweet rich smooth alcoholic sweet malt,taste
6106,poured almost black round light tan head,appearance
6106,really super beer quite find,taste
6106,aroma big red berry fruit,taste
6106,full bodied soft carbonation,carbonation
9413,pours amber glass fully diminished head sitting,appearance
9413,body needs tweaking match mouthfeel,taste
9413,flour undercurrent lemon lime,ingredients
9413,nose dry pie spices,taste
9413,flavors continue trend,taste
3772,price comparable craft beers often less expensive sale,taste
3772,sierra nevada pale ale go,style
3772,great beer around entertaining bbqing,season
3772,hoppy taste perfect occasion,ingredients
3772,beer favorite available,taste
229,poured correctly feature beautiful crown creamy foam,appearance
229,packaging shows class style,taste
229,stella artois light,taste
229,love flavor,taste
229,great value,price
6291,oz bottle smiths clear pink,taste
6291,tart would better without lime,taste
6291,taste lime strawberries,taste
6291,aroma sugary strawberries,taste
6291,head lacing,appearance
263,think something said drinking beer bottle instead,taste
263,even increases price point slightly,price
263,best drink summer,season
263,always buy,price
263,added lime,ingredients
230,beautiful green bottle lovely label makes beer appealing,taste
230,always buy steak night,taste
230,one favorite beers,taste
230,great smooth flavor,taste
1765,muted topped moderate amount white head showing modest strong retention,appearance
1765,feel bit like new breed heavily americanized brett beers,taste
1765,malt provides dry biscuity character light pepper phenols end,taste
1765,lots easygoing brett nose immediately charming,taste
1765,well citrus light sour fruit,taste
2681,packaging also black slick,taste
2681,one exquisitive,style
2681,love taste,taste
2681,dark beers,taste
2945,make feel super bloated like cheaper beers,taste
2945,probably favorite beer drink night,taste
2945,super smooth awesome flavor,taste
1382,rated via beer buddy iphone,taste
